path,service,city,status,indexable,wordCount,uniquePercent,hasSourceSection,hasReviewDate,decision,reason
"/services/nebbia-hold-bail/tampa","nebbia-hold-bail","tampa",200,false,327,50.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/nebbia-hold-bail/vero-beach","nebbia-hold-bail","vero-beach",200,false,353,57.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/nebbia-hold-bail/wesley-chapel","nebbia-hold-bail","wesley-chapel",200,false,349,51.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/nebbia-hold-bail/west-palm-beach","nebbia-hold-bail","west-palm-beach",200,false,371,53.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/nebbia-hold-bail/winter-haven","nebbia-hold-bail","winter-haven",200,false,343,50.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/nebbia-hold-bail/winter-park","nebbia-hold-bail","winter-park",200,false,358,49.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/nebbia-hold-bail/yulee","nebbia-hold-bail","yulee",200,false,345,59.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/apopka","no-collateral-bail-bonds","apopka",200,false,343,48.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/belleview","no-collateral-bail-bonds","belleview",200,false,321,50.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/boca-raton","no-collateral-bail-bonds","boca-raton",200,false,357,53.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/bonita-springs","no-collateral-bail-bonds","bonita-springs",200,false,374,55.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/bradenton","no-collateral-bail-bonds","bradenton",200,false,325,57.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/brandon","no-collateral-bail-bonds","brandon",200,false,329,51.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/cape-coral","no-collateral-bail-bonds","cape-coral",200,false,368,54.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/clearwater","no-collateral-bail-bonds","clearwater",200,false,324,50.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/cocoa","no-collateral-bail-bonds","cocoa",200,false,332,58.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/dade-city","no-collateral-bail-bonds","dade-city",200,false,349,51.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/fort-lauderdale","no-collateral-bail-bonds","fort-lauderdale",200,false,345,49.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/fort-myers","no-collateral-bail-bonds","fort-myers",200,false,365,54.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/hialeah","no-collateral-bail-bonds","hialeah",200,false,335,48.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/hollywood","no-collateral-bail-bonds","hollywood",200,false,330,49.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/jacksonville-beach","no-collateral-bail-bonds","jacksonville-beach",200,false,357,58.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/lake-city","no-collateral-bail-bonds","lake-city",200,false,347,58.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/lakeland","no-collateral-bail-bonds","lakeland",200,false,330,50.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/miami","no-collateral-bail-bonds","miami",200,false,332,45.4,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/miami-beach","no-collateral-bail-bonds","miami-beach",200,false,355,45.4,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/new-port-richey","no-collateral-bail-bonds","new-port-richey",200,false,365,51.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/ocala","no-collateral-bail-bonds","ocala",200,false,324,50.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/orlando","no-collateral-bail-bonds","orlando",200,false,342,48.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/plant-city","no-collateral-bail-bonds","plant-city",200,false,339,50.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/pompano-beach","no-collateral-bail-bonds","pompano-beach",200,false,349,51.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/st-petersburg","no-collateral-bail-bonds","st-petersburg",200,false,344,50.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/tampa","no-collateral-bail-bonds","tampa",200,false,326,50.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/vero-beach","no-collateral-bail-bonds","vero-beach",200,false,352,57.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/wesley-chapel","no-collateral-bail-bonds","wesley-chapel",200,false,348,51.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/west-palm-beach","no-collateral-bail-bonds","west-palm-beach",200,false,370,53.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/winter-haven","no-collateral-bail-bonds","winter-haven",200,false,342,50.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/winter-park","no-collateral-bail-bonds","winter-park",200,false,357,49.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/no-collateral-bail-bonds/yulee","no-collateral-bail-bonds","yulee",200,false,344,59.4,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/apopka","online-bail-bonds","apopka",200,false,340,49.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/belleview","online-bail-bonds","belleview",200,false,318,50.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/boca-raton","online-bail-bonds","boca-raton",200,false,354,54.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/bonita-springs","online-bail-bonds","bonita-springs",200,false,371,56.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/bradenton","online-bail-bonds","bradenton",200,false,322,57.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/brandon","online-bail-bonds","brandon",200,false,326,51.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/cape-coral","online-bail-bonds","cape-coral",200,false,365,54.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/clearwater","online-bail-bonds","clearwater",200,false,321,50.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/cocoa","online-bail-bonds","cocoa",200,false,329,59.3,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/dade-city","online-bail-bonds","dade-city",200,false,346,52.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/fort-lauderdale","online-bail-bonds","fort-lauderdale",200,false,342,50.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/fort-myers","online-bail-bonds","fort-myers",200,false,362,54.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/hialeah","online-bail-bonds","hialeah",200,false,332,48.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/hollywood","online-bail-bonds","hollywood",200,false,327,50.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/jacksonville-beach","online-bail-bonds","jacksonville-beach",200,false,354,58.9,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/lake-city","online-bail-bonds","lake-city",200,false,344,58.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/lakeland","online-bail-bonds","lakeland",200,false,327,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/miami","online-bail-bonds","miami",200,false,329,45.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/miami-beach","online-bail-bonds","miami-beach",200,false,352,45.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/new-port-richey","online-bail-bonds","new-port-richey",200,false,362,52.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/ocala","online-bail-bonds","ocala",200,false,321,50.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/orlando","online-bail-bonds","orlando",200,false,339,49.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/plant-city","online-bail-bonds","plant-city",200,false,336,50.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/pompano-beach","online-bail-bonds","pompano-beach",200,false,346,52.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/st-petersburg","online-bail-bonds","st-petersburg",200,false,341,50.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/tampa","online-bail-bonds","tampa",200,false,323,50.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/vero-beach","online-bail-bonds","vero-beach",200,false,349,58.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/wesley-chapel","online-bail-bonds","wesley-chapel",200,false,345,52.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/west-palm-beach","online-bail-bonds","west-palm-beach",200,false,367,54.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/winter-haven","online-bail-bonds","winter-haven",200,false,339,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/winter-park","online-bail-bonds","winter-park",200,false,354,50.2,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/online-bail-bonds/yulee","online-bail-bonds","yulee",200,false,341,59.8,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/apopka","traffic-warrant-bail","apopka",200,false,341,49.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/belleview","traffic-warrant-bail","belleview",200,false,319,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/boca-raton","traffic-warrant-bail","boca-raton",200,false,355,54,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/bonita-springs","traffic-warrant-bail","bonita-springs",200,false,372,56.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/bradenton","traffic-warrant-bail","bradenton",200,false,323,57.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/brandon","traffic-warrant-bail","brandon",200,false,327,51.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/cape-coral","traffic-warrant-bail","cape-coral",200,false,366,54.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/clearwater","traffic-warrant-bail","clearwater",200,false,322,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/cocoa","traffic-warrant-bail","cocoa",200,false,330,59.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/dade-city","traffic-warrant-bail","dade-city",200,false,347,52,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/fort-lauderdale","traffic-warrant-bail","fort-lauderdale",200,false,343,50.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/fort-myers","traffic-warrant-bail","fort-myers",200,false,363,54.5,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/hialeah","traffic-warrant-bail","hialeah",200,false,333,48.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/hollywood","traffic-warrant-bail","hollywood",200,false,328,50.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/jacksonville-beach","traffic-warrant-bail","jacksonville-beach",200,false,355,58.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/lake-city","traffic-warrant-bail","lake-city",200,false,345,58.4,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/lakeland","traffic-warrant-bail","lakeland",200,false,328,50.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/miami","traffic-warrant-bail","miami",200,false,330,45.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/miami-beach","traffic-warrant-bail","miami-beach",200,false,353,45.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/new-port-richey","traffic-warrant-bail","new-port-richey",200,false,363,52,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/ocala","traffic-warrant-bail","ocala",200,false,322,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/orlando","traffic-warrant-bail","orlando",200,false,340,49.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/plant-city","traffic-warrant-bail","plant-city",200,false,337,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/pompano-beach","traffic-warrant-bail","pompano-beach",200,false,347,52.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/st-petersburg","traffic-warrant-bail","st-petersburg",200,false,342,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/tampa","traffic-warrant-bail","tampa",200,false,324,50.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/vero-beach","traffic-warrant-bail","vero-beach",200,false,350,58,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/wesley-chapel","traffic-warrant-bail","wesley-chapel",200,false,346,52.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/west-palm-beach","traffic-warrant-bail","west-palm-beach",200,false,368,54,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/winter-haven","traffic-warrant-bail","winter-haven",200,false,340,50.6,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/winter-park","traffic-warrant-bail","winter-park",200,false,355,50.1,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
"/services/traffic-warrant-bail/yulee","traffic-warrant-bail","yulee",200,false,342,59.7,false,false,"noindex-until-reviewed","below-60-percent-unique;no-authoritative-source-record;no-review-date"
